timestamp,open,high,low,close,volume
2025-04-03,75661.51000000,76895.06000000,73069.00000000,75302.11000000,710.68541996
2025-04-02,78900.68000000,81300.00000000,75600.00000000,75617.59000000,685.40827378
2025-04-01,76308.54000000,79232.59000000,76149.07000000,78902.29000000,416.97775448
2025-03-31,76135.85000000,77674.07000000,75042.00000000,76328.78000000,386.44388626
2025-03-30,76346.00000000,77221.12000000,75432.48000000,76096.41000000,204.09796485
2025-03-29,77978.31000000,78160.35000000,75435.91000000,76375.24000000,213.26011686
2025-03-28,80780.15000000,81029.40000000,77212.08000000,77969.88000000,466.62989407
2025-03-27,80949.48000000,81447.99000000,79546.43000000,80751.73000000,273.01660394
2025-03-26,81050.89000000,81878.00000000,79838.51000000,80925.43000000,330.68831057
2025-03-25,81014.11000000,82067.90000000,79916.95000000,81040.50000000,339.45558240
